Country,Year,Production,Unit,Commodity,Source,iso3
Qatar,1985,315.2421917808219,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
Saudi Arabia,1985,3600.955,thousand barrels per day,oil,Energy Institute Statistical Review,SAU
Syria,1985,159.441095890411,thousand barrels per day,oil,Energy Institute Statistical Review,SYR
United Arab Emirates,1985,1211.1460000000002,thousand barrels per day,oil,Energy Institute Statistical Review,ARE
Yemen,1985,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,YEM
Algeria,1985,1087.0290547945206,thousand barrels per day,oil,Energy Institute Statistical Review,DZA
Angola,1985,232.49128767123287,thousand barrels per day,oil,Energy Institute Statistical Review,AGO
Chad,1985,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,TCD
Republic of the Congo,1985,115.16153424657534,thousand barrels per day,oil,Energy Institute Statistical Review,COG
Egypt,1985,882.0290410958904,thousand barrels per day,oil,Energy Institute Statistical Review,EGY
Equatorial Guinea,1985,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GNQ
Gabon,1985,172.7563287671233,thousand barrels per day,oil,Energy Institute Statistical Review,GAB
Libya,1985,1025.0,thousand barrels per day,oil,Energy Institute Statistical Review,LBY
Nigeria,1985,1498.9,thousand barrels per day,oil,Energy Institute Statistical Review,NGA
South Sudan,1985,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,SSD
Sudan,1985,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,SDN
Tunisia,1985,113.93841095890411,thousand barrels per day,oil,Energy Institute Statistical Review,TUN
Australia,1985,655.201179582001,thousand barrels per day,oil,Energy Institute Statistical Review,AUS
Brunei,1985,168.0,thousand barrels per day,oil,Energy Institute Statistical Review,BRN
China,1985,2508.2657534246578,thousand barrels per day,oil,Energy Institute Statistical Review,CHN
India,1985,626.8849315068493,thousand barrels per day,oil,Energy Institute Statistical Review,IND
Indonesia,1985,1342.0,thousand barrels per day,oil,Energy Institute Statistical Review,IDN
Malaysia,1985,445.0,thousand barrels per day,oil,Energy Institute Statistical Review,MYS
Thailand,1985,48.50000000000001,thousand barrels per day,oil,Energy Institute Statistical Review,THA
Vietnam,1985,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,VNM
Canada,1986,1805.1174616419273,thousand barrels per day,oil,Energy Institute Statistical Review,CAN
Mexico,1986,2758.0000000000005,thousand barrels per day,oil,Energy Institute Statistical Review,MEX
United States,1986,10231.142,thousand barrels per day,oil,Energy Institute Statistical Review,USA
Argentina,1986,465.3676712328767,thousand barrels per day,oil,Energy Institute Statistical Review,ARG
Brazil,1986,591.1207808347707,thousand barrels per day,oil,Energy Institute Statistical Review,BRA
Colombia,1986,307.0,thousand barrels per day,oil,Energy Institute Statistical Review,COL
Ecuador,1986,298.0,thousand barrels per day,oil,Energy Institute Statistical Review,ECU
Guyana,1986,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GUY
Peru,1986,178.53511506849318,thousand barrels per day,oil,Energy Institute Statistical Review,PER
Trinidad and Tobago,1986,169.0,thousand barrels per day,oil,Energy Institute Statistical Review,TTO
Venezuela,1986,1886.0,thousand barrels per day,oil,Energy Institute Statistical Review,VEN
Denmark,1986,74.0,thousand barrels per day,oil,Energy Institute Statistical Review,DNK
Italy,1986,53.270139726027395,thousand barrels per day,oil,Energy Institute Statistical Review,ITA
Norway,1986,906.9999999999999,thousand barrels per day,oil,Energy Institute Statistical Review,NOR
Romania,1986,223.42671232876714,thousand barrels per day,oil,Energy Institute Statistical Review,ROU
United Kingdom,1986,2690.9876164383563,thousand barrels per day,oil,Energy Institute Statistical Review,GBR
Azerbaijan,1986,268.38904109589043,thousand barrels per day,oil,Energy Institute Statistical Review,AZE
Kazakhstan,1986,502.79369863013693,thousand barrels per day,oil,Energy Institute Statistical Review,KAZ
Russian Federation,1986,11246.881643835617,thousand barrels per day,oil,Energy Institute Statistical Review,RUS
Turkmenistan,1986,137.56986301369864,thousand barrels per day,oil,Energy Institute Statistical Review,TKM
Uzbekistan,1986,60.62191780821918,thousand barrels per day,oil,Energy Institute Statistical Review,UZB
Iran,1986,2054.2383561643837,thousand barrels per day,oil,Energy Institute Statistical Review,IRN
Iraq,1986,1899.4186301369864,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,1986,1210.0,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
Oman,1986,564.0,thousand barrels per day,oil,Energy Institute Statistical Review,OMN
Qatar,1986,355.0975342465753,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
Saudi Arabia,1986,5208.200000000001,thousand barrels per day,oil,Energy Institute Statistical Review,SAU
Syria,1986,200.6,thousand barrels per day,oil,Energy Institute Statistical Review,SYR
United Arab Emirates,1986,1412.55,thousand barrels per day,oil,Energy Institute Statistical Review,ARE
Yemen,1986,10.0,thousand barrels per day,oil,Energy Institute Statistical Review,YEM
Algeria,1986,1126.0008082191782,thousand barrels per day,oil,Energy Institute Statistical Review,DZA
Angola,1986,282.71687671232877,thousand barrels per day,oil,Energy Institute Statistical Review,AGO
Chad,1986,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,TCD
Republic of the Congo,1986,115.43309589041098,thousand barrels per day,oil,Energy Institute Statistical Review,COG
Egypt,1986,806.4717808219178,thousand barrels per day,oil,Energy Institute Statistical Review,EGY
Equatorial Guinea,1986,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GNQ
Gabon,1986,166.1272602739726,thousand barrels per day,oil,Energy Institute Statistical Review,GAB
Libya,1986,1064.0,thousand barrels per day,oil,Energy Institute Statistical Review,LBY
Nigeria,1986,1466.6,thousand barrels per day,oil,Energy Institute Statistical Review,NGA
South Sudan,1986,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,SSD
Sudan,1986,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,SDN
Tunisia,1986,110.60958904109589,thousand barrels per day,oil,Energy Institute Statistical Review,TUN
Australia,1986,588.2174498489583,thousand barrels per day,oil,Energy Institute Statistical Review,AUS
Brunei,1986,165.0,thousand barrels per day,oil,Energy Institute Statistical Review,BRN
China,1986,2624.5416438356165,thousand barrels per day,oil,Energy Institute Statistical Review,CHN
India,1986,657.5512602739726,thousand barrels per day,oil,Energy Institute Statistical Review,IND
Indonesia,1986,1429.0,thousand barrels per day,oil,Energy Institute Statistical Review,IDN
Malaysia,1986,500.00000000000006,thousand barrels per day,oil,Energy Institute Statistical Review,MYS
Thailand,1986,48.44716493150685,thousand barrels per day,oil,Energy Institute Statistical Review,THA
Vietnam,1986,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,VNM
Canada,1987,1908.7699482158016,thousand barrels per day,oil,Energy Institute Statistical Review,CAN
Mexico,1987,2878.9999999999995,thousand barrels per day,oil,Energy Institute Statistical Review,MEX
United States,1987,9943.978000000001,thousand barrels per day,oil,Energy Institute Statistical Review,USA
Argentina,1987,459.4049315068493,thousand barrels per day,oil,Energy Institute Statistical Review,ARG
Brazil,1987,589.782600199207,thousand barrels per day,oil,Energy Institute Statistical Review,BRA
Colombia,1987,388.0,thousand barrels per day,oil,Energy Institute Statistical Review,COL
Ecuador,1987,176.0,thousand barrels per day,oil,Energy Institute Statistical Review,ECU
Guyana,1987,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GUY
Peru,1987,164.64424931506852,thousand barrels per day,oil,Energy Institute Statistical Review,PER
Trinidad and Tobago,1987,155.0,thousand barrels per day,oil,Energy Institute Statistical Review,TTO
Venezuela,1987,1910.0000000000002,thousand barrels per day,oil,Energy Institute Statistical Review,VEN
Denmark,1987,93.0,thousand barrels per day,oil,Energy Institute Statistical Review,DNK
Italy,1987,81.80945753424658,thousand barrels per day,oil,Energy Institute Statistical Review,ITA
Norway,1987,1054.0,thousand barrels per day,oil,Energy Institute Statistical Review,NOR
Romania,1987,210.64942465753424,thousand barrels per day,oil,Energy Institute Statistical Review,ROU
United Kingdom,1987,2612.3218630136985,thousand barrels per day,oil,Energy Institute Statistical Review,GBR
Azerbaijan,1987,285.67397260273975,thousand barrels per day,oil,Energy Institute Statistical Review,AZE
Kazakhstan,1987,523.0638356164383,thousand barrels per day,oil,Energy Institute Statistical Review,KAZ
Russian Federation,1987,11416.333424657534,thousand barrels per day,oil,Energy Institute Statistical Review,RUS
Turkmenistan,1987,135.43013698630133,thousand barrels per day,oil,Energy Institute Statistical Review,TKM
Uzbekistan,1987,64.27123287671233,thousand barrels per day,oil,Energy Institute Statistical Review,UZB
Iran,1987,2342.4383561643835,thousand barrels per day,oil,Energy Institute Statistical Review,IRN
Iraq,1987,2391.277260273973,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,1987,1072.0,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
Oman,1987,588.0,thousand barrels per day,oil,Energy Institute Statistical Review,OMN
Qatar,1987,314.85643835616435,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
Saudi Arabia,1987,4450.150000000001,thousand barrels per day,oil,Energy Institute Statistical Review,SAU
Syria,1987,230.88219178082193,thousand barrels per day,oil,Energy Institute Statistical Review,SYR
United Arab Emirates,1987,1471.287,thousand barrels per day,oil,Energy Institute Statistical Review,ARE
Yemen,1987,26.0,thousand barrels per day,oil,Energy Institute Statistical Review,YEM
Algeria,1987,1178.1400684931507,thousand barrels per day,oil,Energy Institute Statistical Review,DZA
Angola,1987,355.3957808219178,thousand barrels per day,oil,Energy Institute Statistical Review,AGO
Chad,1987,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,TCD
Republic of the Congo,1987,122.53249315068496,thousand barrels per day,oil,Energy Institute Statistical Review,COG
Egypt,1987,907.4835616438356,thousand barrels per day,oil,Energy Institute Statistical Review,EGY
Equatorial Guinea,1987,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GNQ
Gabon,1987,154.79175342465754,thousand barrels per day,oil,Energy Institute Statistical Review,GAB
Libya,1987,1003.0000000000001,thousand barrels per day,oil,Energy Institute Statistical Review,LBY
Nigeria,1987,1353.0,thousand barrels per day,oil,Energy Institute Statistical Review,NGA
South Sudan,1987,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,SSD
Sudan,1987,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,SDN
Tunisia,1987,105.61652054794521,thousand barrels per day,oil,Energy Institute Statistical Review,TUN
Australia,1987,623.4070788373413,thousand barrels per day,oil,Energy Institute Statistical Review,AUS
Brunei,1987,155.0,thousand barrels per day,oil,Energy Institute Statistical Review,BRN
China,1987,2693.8252054794525,thousand barrels per day,oil,Energy Institute Statistical Review,CHN
India,1987,639.0587945205478,thousand barrels per day,oil,Energy Institute Statistical Review,IND
Indonesia,1987,1420.0,thousand barrels per day,oil,Energy Institute Statistical Review,IDN
Malaysia,1987,494.0,thousand barrels per day,oil,Energy Institute Statistical Review,MYS
Thailand,1987,44.775980273972614,thousand barrels per day,oil,Energy Institute Statistical Review,THA
Vietnam,1987,5.676712328767125,thousand barrels per day,oil,Energy Institute Statistical Review,VNM
Canada,1988,2002.4185139874126,thousand barrels per day,oil,Energy Institute Statistical Review,CAN
Mexico,1988,2876.9999999999995,thousand barrels per day,oil,Energy Institute Statistical Review,MEX
United States,1988,9764.689000000002,thousand barrels per day,oil,Energy Institute Statistical Review,USA
Argentina,1988,481.2021857923497,thousand barrels per day,oil,Energy Institute Statistical Review,ARG
Brazil,1988,573.515354872111,thousand barrels per day,oil,Energy Institute Statistical Review,BRA
Colombia,1988,380.0,thousand barrels per day,oil,Energy Institute Statistical Review,COL
Ecuador,1988,309.0,thousand barrels per day,oil,Energy Institute Statistical Review,ECU
Guyana,1988,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GUY
Peru,1988,142.3027213114754,thousand barrels per day,oil,Energy Institute Statistical Review,PER
Trinidad and Tobago,1988,151.0,thousand barrels per day,oil,Energy Institute Statistical Review,TTO
Venezuela,1988,1997.9999999999998,thousand barrels per day,oil,Energy Institute Statistical Review,VEN
Denmark,1988,95.99999999999999,thousand barrels per day,oil,Energy Institute Statistical Review,DNK
Italy,1988,100.23185519125683,thousand barrels per day,oil,Energy Institute Statistical Review,ITA
Norway,1988,1196.0,thousand barrels per day,oil,Energy Institute Statistical Review,NOR
Romania,1988,205.44095628415295,thousand barrels per day,oil,Energy Institute Statistical Review,ROU
United Kingdom,1988,2413.9010928961743,thousand barrels per day,oil,Energy Institute Statistical Review,GBR
Azerbaijan,1988,279.9781420765027,thousand barrels per day,oil,Energy Institute Statistical Review,AZE
Kazakhstan,1988,545.0893442622951,thousand barrels per day,oil,Energy Institute Statistical Review,KAZ
Russian Federation,1988,11372.755355191257,thousand barrels per day,oil,Energy Institute Statistical Review,RUS
Turkmenistan,1988,120.10109289617486,thousand barrels per day,oil,Energy Institute Statistical Review,TKM
Uzbekistan,1988,60.35519125683061,thousand barrels per day,oil,Energy Institute Statistical Review,UZB
Iran,1988,2349.4808743169397,thousand barrels per day,oil,Energy Institute Statistical Review,IRN
Iraq,1988,2782.1508196721315,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,1988,1286.0,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
Oman,1988,625.0,thousand barrels per day,oil,Energy Institute Statistical Review,OMN
Qatar,1988,360.4218579234972,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
